,frequency,quantity,change,Other,Start_Drinking,Other.1,age_group,weight_loss,fitness_goals,unproductive_time,lack_of_control,hangovers,mental_health,drinking_habits,embarassment,concern_from_others,Other.2,I want to feel in control of my drinking habits,I want to look better,I want to hit my health and fitness goals,I want to lose weight,I want to learn how to have fun without drinking,I want to feel more energised,I want to regain time for activities that are important to me,I want to see if my drinking is a problem,I want to be a better role model,I want to learn how to deal with emotions in new ways,Other.3,My social life. How am I supposed to have fun without drinking or not seem boring?,My drinking isn't actually a 'problem'. Why change if I'm not an alcoholic?,Bad habits. I always pour a drink when I get home from work.,It's not the right time; I have an event coming up where I'll need to drink.,"Alcohol is how I relax, celebrate, comfort myself everything!",Drinking is just the norm,Other.4,I've successfully done dry months (like Dry January) and kept good habits afterwards,I've successfully done dry months (like Dry January) but fell back into bad habits afterwards,I've tried dry months (like Dry January) but have struggled to complete them,I've made up drinking rules for myself and am very good at sticking with them,I made up rules drinking for myself but can never stick to them,I've read books,I've done a programme,I haven't,Roughly how much do you spend on alcohol in a week?,Score,Ending,freq1,quant1,budget,consumption,cons2,freq2,freq_w,quantity_
1872,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,True, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
1875,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,True,False,False,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
1885,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,False,True,False,True,False,False,True,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,False,False,False,True,0,True,False,False,False,False,True,False,False, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,35,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1886,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,True,False,False,False,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1903,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,False,False,False,False,True,False,False,0,True,True,True,True,True,True,False,True,False,True,0,False,False,True,True,False,True,0,False,False,False,False,False,False,False,True, £40- £50,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,45,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1909,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,False,False,True,False,True,True,False,False,0,False,False,True,False,True,False,False,True,False,False,0,True,True,False,True,False,False,0,False,False,False,False,False,False,False,True, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1925,3-4 times a week,5-9 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,True,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1941,5-6 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,"Again, I don't",False,False,False,False,False,False,False,False,False,False,Heal my left hand a2 pulley so I can start training hard on climbing again,False,False,False,False,False,False,We talking about my goal or drinks,True,False,False,True,False,False,False,False, £10- £20,12,"Alcohol plays a big part in your life, ",5.5,6.5,15,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
1942,3-4 times a week,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,True,False,False,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,25,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1964,Every day,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,True,True,True,True,True,True,True,False,True,True,0,True,False,True,False,True,False,0,True,False,False,False,False,False,False,False, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
1970,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 20s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,Just be healthier really,True,False,False,False,False,False,0,False,False,False,True,False,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,15,45.0,2xabove,>=5Units,1-2 times a week,20 units+
1971,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,15,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1975,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,False,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £30- £40,17,"Alcohol plays a big part in your life, ",7.0,6.5,35,45.5,2xabove,>=5Units,Every day,5-9 units
1989,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,5,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
1995,1-2 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,True,True,True,True,True,True,True,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,False,True,False,True,False,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2007,Once every two weeks,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,False,Aids,False,False,False,False,True,False,0,True,True,False,False,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,5,5.0,within  norm,>=5Units,<1 time per week,8-12 units
2016,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,U,True,False,False,False,True,True,False,True,False,False,0,True,True,False,False,True,True,0,False,False,False,False,False,False,False,True, £40- £50,19,"Alcohol plays a big part in your life, ",7.0,10.0,45,70.0,2xabove,>=5Units,Every day,8-12 units
2030,Every day,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,True,True,True,False,False,False,False,False,0,True,True,False,True,False,False,False,True,True,False,0,False,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £40- £50,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,45,210.0,2xabove,>=5Units,Every day,20 units+
2041,Every day,More than 20 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £40- £50,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,45,210.0,2xabove,>=5Units,Every day,20 units+
2056,Every day,8-12 units,0,Carry on,In my late teens,0,In my 20s,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £10- £20,19,"Alcohol plays a big part in your life, ",7.0,10.0,15,70.0,2xabove,>=5Units,Every day,8-12 units
2057,3-4 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,False,True,False,True,True,True,False,0,True,False,False,False,True,False,True,False,False,False,0,True,True,False,False,True,False,0,False,False,False,False,False,False,False,True, £50+,11,"Alcohol plays a big part in your life, ",3.5,30.0,55,105.0,2xabove,>=5Units,3-4 times a week,20 units+
2065,3-4 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False, £40- £50,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,45,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2066,3-4 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £20- £30,11,"Alcohol plays a big part in your life, ",3.5,30.0,25,105.0,2xabove,>=5Units,3-4 times a week,20 units+
2069,Every day,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,True,True,False,True,False,True,False,False,True,0,True,False,True,True,False,False,0,False,False,True,False,True,False,False,False, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
2070,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,True,True,False,False,False,False,True,True,False,0,False,True,True,True,False,True,False,True,False,False,0,True,False,False,True,False,False,0,False,True,False,False,False,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2076,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 20s,True,False,True,True,False,True,False,True,True,0,False,True,False,True,True,False,False,True,False,False,0,True,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,55,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2077,3-4 times a week,5-9 units,0,I want to get a healthier relationship with alcohol and stop drinking when I feel down,In my late teens,0,In my 20s,False,False,False,True,False,True,False,False,False,0,True,False,False,False,False,False,False,False,False,True,0,False,False,True,False,True,False,0,False,False,False,False,True,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2086,Once every two weeks,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,True,False,True,False,False,False,False,False,False,0,True,False,False,False,True,False,0,False,False,False,False,False,False,False,True,Under £10,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,5,5.0,within  norm,>=5Units,<1 time per week,8-12 units
2093,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,True,0,True,False,False,False,True,True,True,True,False,False,0,True,True,False,False,True,False,0,False,True,False,False,True,False,False,False, £30- £40,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,35,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2101,5-6 times a week,1-2 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,True,False,True,False,False,False,False,False,0,False,True,True,False,True,False,False,True,False,False,0,True,True,False,False,False,True,0,False,False,False,False,False,False,False,True, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",5.5,1.5,15,8.25,within  norm,<5Units,5-6 times a week,1-4 units
2104,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 20s,True,True,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2105,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,True,False,True,True,False,True,True,True,False,0,True,False,False,True,False,False,False,True,False,True,0,True,False,False,False,True,False,0,True,False,False,False,False,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,55,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2139,Once every two weeks,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,False,False,True,True,False,False,False,0,False,False,False,False,True,False,False,False,False,True,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,15,5.0,within  norm,>=5Units,<1 time per week,8-12 units
2140,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,True,True,True,False,False,False,False,False,False,0,False,True,True,True,True,True,True,True,True,True,0,True,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,55,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2144,Every day,1-2 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 20s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,True,False,True,True,0,True,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,15,"Alcohol plays a big part in your life, ",7.0,1.5,15,10.5,within  norm,<5Units,Every day,1-4 units
2160,1-2 times a week,2-4 units,0,Nothing,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,I dont,False,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2164,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,True,False,False,True,False,True,False,False,False,False,0,True,False,False,False,False,True,0,False,False,True,False,False,False,False,False, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
2177,5-6 times a week,2-4 units,0,Nothing,In my early teens,0,In my 20s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,True,False,True,True,False,0,False,False,False,False,False,False,False,True, £50+,11,"Alcohol plays a big part in your life, ",5.5,3.0,55,16.5,2x norm,<5Units,5-6 times a week,1-4 units
2180,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,True,False,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2182,1-2 times a week,5-9 units,I want to completely stop drinking alcohol for good,0,In my late teens,0,In my 20s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,I dont,False,False,False,True,False,False,False,False,Under £10,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,5,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2183,Every day,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,True,True,True,True,False,True,False,False,True,0,False,True,True,True,True,True,False,False,False,False,0,False,False,True,False,True,False,0,False,True,False,False,True,False,False,False, £50+,17,"Alcohol plays a big part in your life, ",7.0,6.5,55,45.5,2xabove,>=5Units,Every day,5-9 units
2196,1-2 times a week,More than 20 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,Costs too much money.,False,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,True,False,False,False,False,False,False, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2198,1-2 times a week,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,True,True,False,True,True,True,0,False,False,True,False,False,False,False,False, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2201,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,55,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2219,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2222,Every day,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £20- £30,17,"Alcohol plays a big part in your life, ",7.0,6.5,25,45.5,2xabove,>=5Units,Every day,5-9 units
2223,1-2 times a week,1-2 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,4,"Alcohol is causing you more trouble than you realise, ",1.5,1.5,15,2.25,within  norm,<5Units,1-2 times a week,1-4 units
2228,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,15,45.0,2xabove,>=5Units,1-2 times a week,20 units+
2231,1-2 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,True,True,True,True,False,True,False,False,False,0,False,True,True,True,False,True,False,False,False,False,0,True,False,False,False,False,False,0,False,True,False,False,True,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,15,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
2233,5-6 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £50+,11,"Alcohol plays a big part in your life, ",5.5,3.0,55,16.5,2x norm,<5Units,5-6 times a week,1-4 units
2243,1-2 times a week,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 20s,False,False,False,True,False,False,False,True,False,0,True,False,False,False,False,False,False,True,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2255,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,False,False,False,False,False,False,False,Health problems,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £50+,16,"Alcohol plays a big part in your life, ",7.0,3.0,55,21.0,2x norm,<5Units,Every day,1-4 units
2280,Once every two weeks,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,True,False,True,False,True,False,False,True,False,False,0,True,False,False,True,False,True,0,False,False,False,False,False,False,False,True, £50+,7,"Alcohol is causing you more trouble than you realise, ",0.5,16.0,55,8.0,within  norm,>=5Units,<1 time per week,12-20 units
2287,1-2 times a week,2-4 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,16,In my 20s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2291,Once every few months,2-4 units,0,I don't want to,In my 20s,0,In my 20s,False,False,False,False,False,False,False,False,False,Nothing,False,False,False,False,False,False,False,False,False,False,Don't know,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,Under £10,2,"Alcohol is causing you more trouble than you realise, ",0.1,3.0,5,0.30000000000000004,within  norm,<5Units,<1 time per week,1-4 units
2296,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 20s,False,False,False,False,False,True,False,False,True,0,False,False,False,False,True,True,False,True,False,False,0,True,True,False,True,True,True,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,35,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
2302,1-2 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,True,True,False,True,False,0,False,True,False,False,False,False,False,True,False,False,0,True,False,False,False,True,False,0,True,False,False,False,False,False,False,False, £30- £40,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,35,4.5,within  norm,<5Units,1-2 times a week,1-4 units
2309,5-6 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,True,False,False,False,False,False,0,False,False,True,False,False,False,False,False, £50+,14,"Alcohol plays a big part in your life, ",5.5,10.0,55,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
2312,1-2 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,True,False,False,0,False,False,False,True,False,False,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2331,3-4 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 20s,False,False,False,False,True,True,True,True,True,0,False,False,False,False,True,True,True,True,False,True,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
2345,Every day,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,True,True,True,False,False,True,False,False,True,0,True,False,True,False,False,True,0,False,False,False,False,True,False,False,False, £50+,17,"Alcohol plays a big part in your life, ",7.0,6.5,55,45.5,2xabove,>=5Units,Every day,5-9 units
2347,Every day,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,0,False,True,False,False,False,False,False,False, £10- £20,16,"Alcohol plays a big part in your life, ",7.0,3.0,15,21.0,2x norm,<5Units,Every day,1-4 units
2350,3-4 times a week,12-20 units,I want to completely stop drinking alcohol for good,0,In my 20s,0,In my 20s,True,True,False,False,False,False,True,False,False,0,False,True,True,True,True,False,False,False,False,False,0,True,False,False,False,True,False,0,False,True,False,False,True,False,False,False, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,25,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
2356,1-2 times a week,12-20 units,0,Nothing,In my early teens,0,In my 20s,False,False,False,False,True,False,True,True,True,0,True,True,True,True,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,15,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
2358,1-2 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 20s,False,False,False,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £30- £40,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,35,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2361,5-6 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,0,True,False,False,False,False,False,0,False,False,True,False,False,False,False,False, £30- £40,12,"Alcohol plays a big part in your life, ",5.5,6.5,35,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
2369,3-4 times a week,2-4 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 20s,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,True,False,False,False,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,15,10.5,within  norm,<5Units,3-4 times a week,1-4 units
2374,1-2 times a week,8-12 units,0,Nothing,In my late teens,0,In my 20s,False,False,False,False,False,False,False,True,False,0,False,True,True,False,True,True,False,True,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
2382,1-2 times a week,1-2 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 20s,False,False,False,False,False,False,False,True,False,0,False,False,True,False,False,False,False,False,True,False,0,False,False,False,True,False,True,0,False,False,False,False,False,False,False,True, £10- £20,4,"Alcohol is causing you more trouble than you realise, ",1.5,1.5,15,2.25,within  norm,<5Units,1-2 times a week,1-4 units
2413,Once every two weeks,2-4 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 20s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,Under £10,3,"Alcohol is causing you more trouble than you realise, ",0.5,3.0,5,1.5,within  norm,<5Units,<1 time per week,1-4 units
2421,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 20s,True,False,True,False,False,False,False,False,False,0,False,True,False,True,False,True,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,35,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
