,frequency,quantity,change,Other,Start_Drinking,Other.1,age_group,weight_loss,fitness_goals,unproductive_time,lack_of_control,hangovers,mental_health,drinking_habits,embarassment,concern_from_others,Other.2,I want to feel in control of my drinking habits,I want to look better,I want to hit my health and fitness goals,I want to lose weight,I want to learn how to have fun without drinking,I want to feel more energised,I want to regain time for activities that are important to me,I want to see if my drinking is a problem,I want to be a better role model,I want to learn how to deal with emotions in new ways,Other.3,My social life. How am I supposed to have fun without drinking or not seem boring?,My drinking isn't actually a 'problem'. Why change if I'm not an alcoholic?,Bad habits. I always pour a drink when I get home from work.,It's not the right time; I have an event coming up where I'll need to drink.,"Alcohol is how I relax, celebrate, comfort myself everything!",Drinking is just the norm,Other.4,I've successfully done dry months (like Dry January) and kept good habits afterwards,I've successfully done dry months (like Dry January) but fell back into bad habits afterwards,I've tried dry months (like Dry January) but have struggled to complete them,I've made up drinking rules for myself and am very good at sticking with them,I made up rules drinking for myself but can never stick to them,I've read books,I've done a programme,I haven't,Roughly how much do you spend on alcohol in a week?,Score,Ending,freq1,quant1,budget,consumption,cons2,freq2,freq_w,quantity_
1762,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,False,False,True,False,False,False,False,0,True,True,True,False,False,True,True,False,True,True,0,False,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,19,"Alcohol plays a big part in your life, ",7.0,10.0,15,70.0,2xabove,>=5Units,Every day,8-12 units
1763,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 30s,True,False,False,False,True,True,False,False,False,0,False,True,False,True,True,True,False,True,False,False,0,True,False,False,True,True,False,0,False,True,False,False,False,False,False,False, £50+,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,55,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1768,1-2 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
1769,Every day,5-9 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,True,True,False,False,False,True,False,True,False,0,False,True,True,True,True,True,False,True,False,False,0,True,False,True,True,True,False,0,False,True,False,False,False,False,False,False, £20- £30,17,"Alcohol plays a big part in your life, ",7.0,6.5,25,45.5,2xabove,>=5Units,Every day,5-9 units
1770,3-4 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my 30s,35,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,True,False,False,False,False, £30- £40,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,35,10.5,within  norm,<5Units,3-4 times a week,1-4 units
1773,5-6 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,True,True,True,False,True,False,False,True,False,0,False,False,True,False,True,True,0,False,True,False,False,True,True,False,False, £20- £30,12,"Alcohol plays a big part in your life, ",5.5,6.5,25,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
1776,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,True,False,True,False,False,False,False,True,True,0,False,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £30- £40,19,"Alcohol plays a big part in your life, ",7.0,10.0,35,70.0,2xabove,>=5Units,Every day,8-12 units
1778,Every day,More than 20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,False,False,False,0,False,True,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
1786,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,False,True,False,False,False,False,True,False,False,0,False,False,True,False,False,True,0,False,True,False,False,False,False,False,False, £10- £20,16,"Alcohol plays a big part in your life, ",7.0,3.0,15,21.0,2x norm,<5Units,Every day,1-4 units
1787,1-2 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 30s,False,False,False,False,True,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,25,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
1788,Every day,8-12 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True,Under £10,19,"Alcohol plays a big part in your life, ",7.0,10.0,5,70.0,2xabove,>=5Units,Every day,8-12 units
1789,3-4 times a week,1-2 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 30s,False,True,True,False,False,False,True,False,False,0,False,True,True,True,False,False,False,False,False,False,0,True,True,True,False,True,True,0,False,False,False,False,False,False,False,True, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",3.5,1.5,15,5.25,within  norm,<5Units,3-4 times a week,1-4 units
1792,3-4 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,True,True,True,False,True,False,False,False,False,0,False,False,True,True,True,True,False,False,False,False,0,True,False,False,False,True,False,0,False,True,True,False,False,False,False,False, £20- £30,11,"Alcohol plays a big part in your life, ",3.5,30.0,25,105.0,2xabove,>=5Units,3-4 times a week,20 units+
1794,Every day,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my 20s,0,In my 30s,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,True,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1796,1-2 times a week,More than 20 units,I want to drastically cut back and only drink on rare occasions,0,In my 30s,0,In my 30s,False,False,False,False,False,False,False,False,False,Wanna drink to 1 sunday a week,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £20- £30,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,25,45.0,2xabove,>=5Units,1-2 times a week,20 units+
1798,1-2 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,False,False,False,True,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",1.5,6.5,25,9.75,within  norm,>=5Units,1-2 times a week,5-9 units
1800,1-2 times a week,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,False,False,False,False,False,True, £10- £20,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,15,4.5,within  norm,<5Units,1-2 times a week,1-4 units
1802,3-4 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,True,False,True,True,False,False,0,True,False,False,False,False,False,False,True,False,True,0,False,False,True,False,True,True,0,False,True,False,False,False,False,False,True, £50+,6,"Alcohol is causing you more trouble than you realise, ",3.5,3.0,55,10.5,within  norm,<5Units,3-4 times a week,1-4 units
1803,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,True,True,True,True,False,False,0,True,False,False,False,True,True,True,False,True,True,0,True,False,True,False,True,False,0,False,False,False,False,True,False,False,False, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
1804,5-6 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,True,True,True,True,False,True,True,False,False,0,False,False,True,True,False,True,False,False,False,True,0,False,False,True,False,True,False,0,True,False,False,False,False,False,False,False, £10- £20,12,"Alcohol plays a big part in your life, ",5.5,6.5,15,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
1809,Every day,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my 20s,0,In my 30s,True,True,False,True,True,True,False,True,True,0,True,True,True,True,False,True,True,False,True,True,0,False,False,True,False,True,True,0,False,False,True,False,True,False,True,False, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
1811,5-6 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my 30s,0,In my 30s,False,False,False,False,False,False,False,False,False,got told have liver disease,False,False,False,False,False,False,False,False,False,False,I want to stop,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £50+,14,"Alcohol plays a big part in your life, ",5.5,10.0,55,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
1812,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 30s,True,True,True,True,True,True,False,True,False,0,True,True,True,True,False,True,False,False,True,False,0,True,False,True,False,True,True,0,False,False,False,False,False,False,False,True, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1813,1-2 times a week,2-4 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,False,True,False,False,False,False,0,True,False,False,True,False,False,False,False,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
1817,3-4 times a week,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,True,True,True,False,True,False,True,False,0,True,True,True,True,False,True,True,True,False,False,0,False,False,False,False,True,False,0,False,False,True,False,False,False,False,True, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1820,3-4 times a week,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my 20s,0,In my 30s,False,False,True,True,True,True,True,True,True,0,True,True,True,True,True,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,True,False,False,False,False,False, £50+,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,55,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1823,5-6 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,True,0,False,False,False,True,False,False,False,True,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,14,"Alcohol plays a big part in your life, ",5.5,10.0,35,55.0,2xabove,>=5Units,5-6 times a week,8-12 units
1827,1-2 times a week,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,True,False,True,False,False,False,False,True,False,0,False,True,False,True,False,True,False,False,True,False,0,False,False,False,False,True,True,0,False,False,False,True,False,False,False,False, £50+,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,55,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
1830,5-6 times a week,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,True,False,True,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £20- £30,15,"Alcohol plays a big part in your life, ",5.5,16.0,25,88.0,2xabove,>=5Units,5-6 times a week,12-20 units
1833,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £40- £50,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,45,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1839,5-6 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False, £10- £20,12,"Alcohol plays a big part in your life, ",5.5,6.5,15,35.75,2xabove,>=5Units,5-6 times a week,5-9 units
1841,3-4 times a week,5-9 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £40- £50,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,45,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1846,Every day,1-2 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,False,True,False,False,0,False,True,True,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,15,"Alcohol plays a big part in your life, ",7.0,1.5,15,10.5,within  norm,<5Units,Every day,1-4 units
1851,1-2 times a week,More than 20 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,True,False,0,True,True,False,False,True,False,False,True,False,True,0,False,True,True,False,True,False,0,False,False,True,False,False,False,False,True, £40- £50,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,45,45.0,2xabove,>=5Units,1-2 times a week,20 units+
1854,Every day,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,False,False,False,True,False,0,False,False,True,False,False,False,0,False,False,False,False,True,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1857,1-2 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,True, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
1858,1-2 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
1859,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,0,False,False,True,False,False,False,False,False, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
1861,1-2 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £40- £50,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,45,4.5,within  norm,<5Units,1-2 times a week,1-4 units
1862,3-4 times a week,5-9 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,True,False,False,True,0,False,False,False,False,False,False,False,True, £20- £30,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,25,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1864,3-4 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,35,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1869,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my 30s,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1871,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 30s,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £20- £30,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,25,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1873,Every day,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,20,"Alcohol plays a big part in your life, ",7.0,16.0,35,112.0,2xabove,>=5Units,Every day,12-20 units
1878,Every day,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False, £20- £30,19,"Alcohol plays a big part in your life, ",7.0,10.0,25,70.0,2xabove,>=5Units,Every day,8-12 units
1887,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my late teens,0,In my 30s,True,True,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,True,False,False,False,True,0,False,False,False,True,False,False,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,15,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1893,Every day,More than 20 units,I want to detox and reset my drinking habits,0,In my 20s,0,In my 30s,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,True,False,0,False,True,False,False,False,False,False,False, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
1897,Every day,12-20 units,I want to completely stop drinking alcohol for good,0,In my late teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,True,False,True,True,True,True,True,True,True,0,False,False,True,False,False,False,0,False,False,True,False,False,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1898,Every day,12-20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,True,False,True,False,0,False,False,False,False,False,False,False,True, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1900,1-2 times a week,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,False,False,False,False,False,False,False,Need change,False,True,False,True,False,False,False,False,False,True,0,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False, £10- £20,9,"Alcohol is causing you more trouble than you realise, ",1.5,16.0,15,24.0,2x norm,>=5Units,1-2 times a week,12-20 units
1901,3-4 times a week,More than 20 units,I want to detox and reset my drinking habits,0,In my early teens,0,In my 30s,False,False,True,True,False,False,False,False,True,0,True,True,True,True,False,False,False,True,False,False,0,False,False,False,False,True,True,0,False,False,True,False,True,False,False,False, £50+,11,"Alcohol plays a big part in your life, ",3.5,30.0,55,105.0,2xabove,>=5Units,3-4 times a week,20 units+
1920,Every day,2-4 units,I want to reduce how much alcohol I'm drinking,0,In my 20s,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,False,False,False,True, £10- £20,16,"Alcohol plays a big part in your life, ",7.0,3.0,15,21.0,2x norm,<5Units,Every day,1-4 units
1924,5-6 times a week,More than 20 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,False,True,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £40- £50,16,"Alcohol plays a big part in your life, ",5.5,30.0,45,165.0,2xabove,>=5Units,5-6 times a week,20 units+
1933,Every day,More than 20 units,I want to completely stop drinking alcohol for good,0,In my early teens,0,In my 30s,False,False,False,False,False,False,True,False,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,0,False,True,False,False,False,False,False,False, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
1935,Every day,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my 30s,0,In my 30s,False,False,True,False,True,False,False,True,False,0,True,False,False,False,False,True,True,False,False,False,0,True,True,False,False,True,True,0,False,False,False,False,True,False,False,False, £50+,20,"Alcohol plays a big part in your life, ",7.0,16.0,55,112.0,2xabove,>=5Units,Every day,12-20 units
1937,Every day,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,True,False,0,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
1940,3-4 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £30- £40,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,35,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1944,Every day,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £40- £50,19,"Alcohol plays a big part in your life, ",7.0,10.0,45,70.0,2xabove,>=5Units,Every day,8-12 units
1946,3-4 times a week,12-20 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,False,False,False,False,False,True,False,0,False,False,True,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False, £10- £20,10,"Alcohol is causing you more trouble than you realise, ",3.5,16.0,15,56.0,2xabove,>=5Units,3-4 times a week,12-20 units
1947,Once every two weeks,8-12 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,True,False,False,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,True,False,False,False, £10- £20,6,"Alcohol is causing you more trouble than you realise, ",0.5,10.0,15,5.0,within  norm,>=5Units,<1 time per week,8-12 units
1951,Once a month,12-20 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,False,False,True,False,True,False,False,False,False,0,False,False,True,False,False,True,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £20- £30,6,"Alcohol is causing you more trouble than you realise, ",0.25,16.0,25,4.0,within  norm,>=5Units,<1 time per week,12-20 units
1952,1-2 times a week,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my late teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,True,True,True,True,False,False,False,False,False,False,0,True,False,False,False,False,False,0,False,False,False,False,False,False,False,True, £50+,10,"Alcohol is causing you more trouble than you realise, ",1.5,30.0,55,45.0,2xabove,>=5Units,1-2 times a week,20 units+
1953,Every day,8-12 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,False,True,False,False,False, £50+,19,"Alcohol plays a big part in your life, ",7.0,10.0,55,70.0,2xabove,>=5Units,Every day,8-12 units
1954,3-4 times a week,8-12 units,I want to drastically cut back and only drink on rare occasions,0,In my early teens,0,In my 30s,False,False,False,True,False,False,False,False,False,0,True,False,False,False,False,False,False,False,False,False,0,False,False,False,False,True,True,0,False,False,False,False,True,True,False,False, £20- £30,9,"Alcohol is causing you more trouble than you realise, ",3.5,10.0,25,35.0,2xabove,>=5Units,3-4 times a week,8-12 units
1955,1-2 times a week,2-4 units,I'm not exactly sure but I need to do something different,0,In my 20s,0,In my 30s,False,False,False,False,False,False,False,False,False,Beter for your health,False,False,False,False,False,False,False,False,True,False,0,False,False,False,False,True,False,0,True,False,False,False,False,False,False,False,Under £10,5,"Alcohol is causing you more trouble than you realise, ",1.5,3.0,5,4.5,within  norm,<5Units,1-2 times a week,1-4 units
1957,3-4 times a week,5-9 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,True,True,True,False,True,False,0,True,True,False,True,True,True,False,True,False,False,0,True,True,False,True,True,True,0,True,True,False,True,True,False,False,False, £10- £20,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,15,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1960,3-4 times a week,5-9 units,I'm not exactly sure but I need to do something different,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,True,True,True,False,False,False,False,False,False,0,False,True,False,False,True,True,0,False,False,True,False,False,False,False,False, £40- £50,7,"Alcohol is causing you more trouble than you realise, ",3.5,6.5,45,22.75,2x norm,>=5Units,3-4 times a week,5-9 units
1965,1-2 times a week,8-12 units,I'm not exactly sure but I need to do something different,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,False,False,True,False,False,False,0,False,False,False,False,False,True,0,False,False,False,False,False,False,False,True, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
1966,5-6 times a week,12-20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,True,True,False,True,False,True,False,False,False,False,0,False,False,False,False,True,True,0,False,False,False,False,True,False,False,False, £20- £30,15,"Alcohol plays a big part in your life, ",5.5,16.0,25,88.0,2xabove,>=5Units,5-6 times a week,12-20 units
1967,1-2 times a week,8-12 units,I want to detox and reset my drinking habits,0,In my late teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,False,False,False,False,True,False,False,False,False,False,0,False,False,False,False,False,True,0,True,False,False,False,False,False,False,False, £10- £20,8,"Alcohol is causing you more trouble than you realise, ",1.5,10.0,15,15.0,within  norm,>=5Units,1-2 times a week,8-12 units
1968,Every day,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,False,False,True,False,False,False,False,False,False,0,True,False,False,False,False,True,False,False,False,False,0,False,False,True,False,False,False,0,False,False,False,False,False,False,False,True, £50+,21,"Alcohol is causing you more trouble than you realise, ",7.0,30.0,55,210.0,2xabove,>=5Units,Every day,20 units+
1969,3-4 times a week,More than 20 units,I want to reduce how much alcohol I'm drinking,0,In my early teens,0,In my 30s,True,False,False,False,False,False,False,False,False,0,False,False,True,True,False,False,False,False,False,False,0,False,False,False,False,True,False,0,False,False,False,True,False,False,False,False, £30- £40,11,"Alcohol plays a big part in your life, ",3.5,30.0,35,105.0,2xabove,>=5Units,3-4 times a week,20 units+
